5WNU	3.4	X-RAY DIFFRACTION
5WNV	3.3	X-RAY DIFFRACTION
5WNX	2.55	X-RAY DIFFRACTION
5WNY	2.1	X-RAY DIFFRACTION
5WNZ	2.2	X-RAY DIFFRACTION
5WO0	1.6	X-RAY DIFFRACTION
5WQ1	\N	SOLUTION NMR
5WQE	3.126	X-RAY DIFFRACTION
5WS2	2.398	X-RAY DIFFRACTION
5WSG	4.0	ELECTRON MICROSCOPY
5WSP	1.502	X-RAY DIFFRACTION
5WSQ	1.05	X-RAY DIFFRACTION
5WSR	1.5	X-RAY DIFFRACTION
5WSS	1.45	X-RAY DIFFRACTION
5WT1	2.598	X-RAY DIFFRACTION
5WT3	3.204	X-RAY DIFFRACTION
5WTI	2.682	X-RAY DIFFRACTION
5WTK	2.651	X-RAY DIFFRACTION
5WTY	2.785	X-RAY DIFFRACTION
5WV7	1.406	X-RAY DIFFRACTION
5WVW	1.8	X-RAY DIFFRACTION
5WVY	2.0	X-RAY DIFFRACTION
5WVZ	2.3	X-RAY DIFFRACTION
5WWC	1.9	X-RAY DIFFRACTION
5WWE	2.4	X-RAY DIFFRACTION
5WWF	2.15	X-RAY DIFFRACTION
5WWG	2.03	X-RAY DIFFRACTION
5WWR	3.096	X-RAY DIFFRACTION
5WWS	3.247	X-RAY DIFFRACTION
5WWT	3.197	X-RAY DIFFRACTION
5WWW	1.798	X-RAY DIFFRACTION
5WWX	2.0	X-RAY DIFFRACTION
5WX9	1.76	X-RAY DIFFRACTION
5WYJ	8.7	ELECTRON MICROSCOPY
5WYK	4.5	ELECTRON MICROSCOPY
5WZG	2.55	X-RAY DIFFRACTION
5WZH	2.509	X-RAY DIFFRACTION
5WZI	2.75	X-RAY DIFFRACTION
5WZJ	2.101	X-RAY DIFFRACTION
5WZK	2.8	X-RAY DIFFRACTION
5X07	2.796	X-RAY DIFFRACTION
5X0X	3.97	ELECTRON MICROSCOPY
5X0Y	4.69	ELECTRON MICROSCOPY
5X11	2.65	X-RAY DIFFRACTION
5X21	3.323	X-RAY DIFFRACTION
5X22	3.35	X-RAY DIFFRACTION
5X2G	2.4	X-RAY DIFFRACTION
5X2H	2.3	X-RAY DIFFRACTION
5X3Z	\N	SOLUTION NMR
5X5L	2.75	X-RAY DIFFRACTION
5X6B	2.596	X-RAY DIFFRACTION
5X6D	2.94	X-RAY DIFFRACTION
5X6E	2.99	X-RAY DIFFRACTION
5X6G	3.05	X-RAY DIFFRACTION
5X6H	3.1	X-RAY DIFFRACTION
5X6M	3.2	X-RAY DIFFRACTION
5X70	3.3	X-RAY DIFFRACTION
5X7X	2.184	X-RAY DIFFRACTION
5X8P	3.4	ELECTRON MICROSCOPY
5X8R	3.7	ELECTRON MICROSCOPY
5X8T	3.3	ELECTRON MICROSCOPY
5XBL	3.052	X-RAY DIFFRACTION
5XC6	2.9	X-RAY DIFFRACTION
5XEW	1.751	X-RAY DIFFRACTION
5XF3	2.6	X-RAY DIFFRACTION
5XF4	2.87	X-RAY DIFFRACTION
5XF5	2.82	X-RAY DIFFRACTION
5XF6	2.63	X-RAY DIFFRACTION
5XFP	2.3	X-RAY DIFFRACTION
5XFQ	2.4	X-RAY DIFFRACTION
5XFR	2.25	X-RAY DIFFRACTION
5XH6	2.0	X-RAY DIFFRACTION
5XH7	2.0	X-RAY DIFFRACTION
5XI1	\N	SOLUTION NMR
5XJ2	2.84	X-RAY DIFFRACTION
5XJC	3.6	ELECTRON MICROSCOPY
5XJW	2.097	X-RAY DIFFRACTION
5XJZ	0.98	X-RAY DIFFRACTION
5XK0	1.451	X-RAY DIFFRACTION
5XK1	1.501	X-RAY DIFFRACTION
5XLO	3.8	ELECTRON MICROSCOPY
5XLP	4.2	ELECTRON MICROSCOPY
5XM0	2.874	X-RAY DIFFRACTION
5XM1	3.45	X-RAY DIFFRACTION
5XM8	2.55	X-RAY DIFFRACTION
5XM9	3.053	X-RAY DIFFRACTION
5XMA	3.8	X-RAY DIFFRACTION
5XN0	2.596	X-RAY DIFFRACTION
5XN1	2.446	X-RAY DIFFRACTION
5XN2	2.381	X-RAY DIFFRACTION
5XOG	3.0	X-RAY DIFFRACTION
5XON	3.83	ELECTRON MICROSCOPY
5XOU	2.63	X-RAY DIFFRACTION
5XOW	2.902	X-RAY DIFFRACTION
5XP8	3.1	X-RAY DIFFRACTION
5XPA	2.9	X-RAY DIFFRACTION
5XPG	2.8	X-RAY DIFFRACTION
5XQ2	3.33	X-RAY DIFFRACTION
5XRZ	3.6	X-RAY DIFFRACTION
5XS0	3.0	X-RAY DIFFRACTION
5XSK	2.84	X-RAY DIFFRACTION
5XTM	2.1	X-RAY DIFFRACTION
5XUS	2.5	X-RAY DIFFRACTION
5XUT	2.4	X-RAY DIFFRACTION
5XUU	2.5	X-RAY DIFFRACTION
5XUV	1.9	X-RAY DIFFRACTION
5XUZ	2.4	X-RAY DIFFRACTION
5XVN	3.25	X-RAY DIFFRACTION
5XVO	3.1	X-RAY DIFFRACTION
5XVP	3.0	X-RAY DIFFRACTION
5XWG	3.002	X-RAY DIFFRACTION
5XWP	3.086	X-RAY DIFFRACTION
5XWY	3.2	ELECTRON MICROSCOPY
5XXB	3.17	ELECTRON MICROSCOPY
5XXP	2.55	X-RAY DIFFRACTION
5XXU	3.35	ELECTRON MICROSCOPY
5XY3	3.2	ELECTRON MICROSCOPY
5XYI	3.35	ELECTRON MICROSCOPY
5XYM	3.08	ELECTRON MICROSCOPY
5XYU	3.45	ELECTRON MICROSCOPY
5XZ1	3.008	X-RAY DIFFRACTION
5XZB	2.13	X-RAY DIFFRACTION
5XZE	2.177	X-RAY DIFFRACTION
5XZG	1.828	X-RAY DIFFRACTION
5Y0C	2.087	X-RAY DIFFRACTION
5Y0D	1.99	X-RAY DIFFRACTION
5Y36	5.2	ELECTRON MICROSCOPY
5Y3J	1.81	X-RAY DIFFRACTION
5Y3K	2.7	X-RAY DIFFRACTION
5Y3L	2.6	X-RAY DIFFRACTION
5Y3M	2.5	X-RAY DIFFRACTION
5Y3R	6.6	ELECTRON MICROSCOPY
5Y58	2.8	X-RAY DIFFRACTION
5Y6Z	2.5	X-RAY DIFFRACTION
5Y7G	3.4	X-RAY DIFFRACTION
5Y7M	3.1	X-RAY DIFFRACTION
5Y7Q	2.7	X-RAY DIFFRACTION
5Y85	2.001	X-RAY DIFFRACTION
5Y87	2.132	X-RAY DIFFRACTION
5Y88	3.46	ELECTRON MICROSCOPY
5YBB	3.2	X-RAY DIFFRACTION
5YBD	2.769	X-RAY DIFFRACTION
5YDT	4.5	ELECTRON MICROSCOPY
5YEF	2.807	X-RAY DIFFRACTION
5YEG	2.0	X-RAY DIFFRACTION
5YEH	2.328	X-RAY DIFFRACTION
5YEJ	2.698	X-RAY DIFFRACTION
5YEL	2.96	X-RAY DIFFRACTION
5YEY	\N	SOLUTION NMR
5YI2	2.6	X-RAY DIFFRACTION
5YI3	2.9	X-RAY DIFFRACTION
5YIV	2.914	X-RAY DIFFRACTION
5YIW	1.551	X-RAY DIFFRACTION
5YJ3	2.845	X-RAY DIFFRACTION
5YKI	2.25	X-RAY DIFFRACTION
5YLZ	3.6	ELECTRON MICROSCOPY
5YTC	2.28	X-RAY DIFFRACTION
5YTD	2.0	X-RAY DIFFRACTION
5YTE	2.21	X-RAY DIFFRACTION
5YTF	1.98	X-RAY DIFFRACTION
5YTG	2.07	X-RAY DIFFRACTION
5YTH	2.53	X-RAY DIFFRACTION
5YTS	1.77	X-RAY DIFFRACTION
5YTT	1.6	X-RAY DIFFRACTION
5YTV	1.7	X-RAY DIFFRACTION
5YTX	1.551	X-RAY DIFFRACTION
5YTY	1.58	X-RAY DIFFRACTION
5YTZ	1.55	X-RAY DIFFRACTION
5YUR	2.035	X-RAY DIFFRACTION
5YUS	1.94	X-RAY DIFFRACTION
5YUT	2.15	X-RAY DIFFRACTION
5YUU	1.892	X-RAY DIFFRACTION
5YUV	2.06	X-RAY DIFFRACTION
5YUW	2.124	X-RAY DIFFRACTION
5YUX	2.04	X-RAY DIFFRACTION
5YUY	1.74	X-RAY DIFFRACTION
5YUZ	1.83	X-RAY DIFFRACTION
5YV0	2.09	X-RAY DIFFRACTION
5YV1	2.09	X-RAY DIFFRACTION
5YV2	1.9	X-RAY DIFFRACTION
5YV3	2.03	X-RAY DIFFRACTION
5YWS	2.0	X-RAY DIFFRACTION
5YWT	1.7	X-RAY DIFFRACTION
5YWU	3.4	X-RAY DIFFRACTION
5YWV	2.3	X-RAY DIFFRACTION
5YX2	2.653	X-RAY DIFFRACTION
5YYD	2.05	X-RAY DIFFRACTION
5YYE	2.325	X-RAY DIFFRACTION
5YYN	3.0	X-RAY DIFFRACTION
5YZE	1.87	X-RAY DIFFRACTION
5YZG	4.1	ELECTRON MICROSCOPY
5YZY	2.61	X-RAY DIFFRACTION
5YZZ	2.58	X-RAY DIFFRACTION
5Z00	2.587	X-RAY DIFFRACTION
5Z1H	2.4	X-RAY DIFFRACTION
5Z1I	1.903	X-RAY DIFFRACTION
5Z23	2.73	X-RAY DIFFRACTION
5Z2T	2.623	X-RAY DIFFRACTION
5Z30	2.45	X-RAY DIFFRACTION
5Z3G	3.65	ELECTRON MICROSCOPY
5Z3L	4.31	ELECTRON MICROSCOPY
5Z3N	1.91	X-RAY DIFFRACTION
5Z3O	3.62	ELECTRON MICROSCOPY
5Z3U	4.31	ELECTRON MICROSCOPY
5Z3V	4.22	ELECTRON MICROSCOPY
5Z4A	1.637	X-RAY DIFFRACTION
5Z4D	1.803	X-RAY DIFFRACTION
5Z4J	1.82	X-RAY DIFFRACTION
5Z56	5.1	ELECTRON MICROSCOPY
5Z57	6.5	ELECTRON MICROSCOPY
5Z58	4.9	ELECTRON MICROSCOPY
5Z6W	3.2	X-RAY DIFFRACTION
5Z6Z	2.301	X-RAY DIFFRACTION
5Z71	2.5	X-RAY DIFFRACTION
5Z7D	4.5	X-RAY DIFFRACTION
5Z7I	1.601	X-RAY DIFFRACTION
5Z80	\N	SOLUTION NMR
5Z8F	\N	SOLUTION NMR
5Z98	2.2	X-RAY DIFFRACTION
5Z9W	3.6	ELECTRON MICROSCOPY
5Z9X	2.8	X-RAY DIFFRACTION
5ZAD	2.54	X-RAY DIFFRACTION
5ZAL	4.7	ELECTRON MICROSCOPY
5ZAM	5.7	ELECTRON MICROSCOPY
5ZAS	1.56	X-RAY DIFFRACTION
5ZAT	1.06	X-RAY DIFFRACTION
5ZBX	2.58	X-RAY DIFFRACTION
5ZC9	2.0	X-RAY DIFFRACTION
5ZCW	2.7	X-RAY DIFFRACTION
5ZD4	2.17	X-RAY DIFFRACTION
5ZDZ	2.8	X-RAY DIFFRACTION
5ZE0	2.75	X-RAY DIFFRACTION
5ZE1	3.0	X-RAY DIFFRACTION
5ZE2	3.3	X-RAY DIFFRACTION
5ZEB	3.4	ELECTRON MICROSCOPY
5ZEG	2.4	X-RAY DIFFRACTION
5ZEI	2.1	X-RAY DIFFRACTION
5ZEJ	3.5	X-RAY DIFFRACTION
5ZEM	3.103	X-RAY DIFFRACTION
5ZEN	2.75	X-RAY DIFFRACTION
5ZEP	3.4	ELECTRON MICROSCOPY
5ZET	3.2	ELECTRON MICROSCOPY
5ZEU	3.7	ELECTRON MICROSCOPY
5ZEV	\N	SOLUTION NMR
5ZEY	12.5	ELECTRON MICROSCOPY
5ZFW	2.103	X-RAY DIFFRACTION
5ZFY	2.3	X-RAY DIFFRACTION
5ZFZ	1.9	X-RAY DIFFRACTION
5ZG9	2.04	X-RAY DIFFRACTION
5ZGN	2.24	X-RAY DIFFRACTION
5ZJQ	2.443	X-RAY DIFFRACTION
5ZJR	3.03	X-RAY DIFFRACTION
5ZJS	2.896	X-RAY DIFFRACTION
5ZJT	2.4	X-RAY DIFFRACTION
5ZK1	3.05	X-RAY DIFFRACTION
5ZKI	2.321	X-RAY DIFFRACTION
5ZKJ	2.798	X-RAY DIFFRACTION
5ZKL	1.951	X-RAY DIFFRACTION
5ZKM	1.65	X-RAY DIFFRACTION
5ZKO	3.05	X-RAY DIFFRACTION
5ZLD	\N	SOLUTION NMR
5ZLN	2.3	X-RAY DIFFRACTION
5ZLU	3.6	ELECTRON MICROSCOPY
5ZLV	2.35	X-RAY DIFFRACTION
5ZMC	2.99	X-RAY DIFFRACTION
5ZMD	3.3	X-RAY DIFFRACTION
5ZMN	3.29	X-RAY DIFFRACTION
5ZMO	1.69	X-RAY DIFFRACTION
5ZOE	1.95	X-RAY DIFFRACTION
5ZOF	2.249	X-RAY DIFFRACTION
5ZOG	2.299	X-RAY DIFFRACTION
5ZQ0	2.0	X-RAY DIFFRACTION
5ZQ1	3.1	X-RAY DIFFRACTION
5ZQ8	2.18	X-RAY DIFFRACTION
5ZQF	3.873	X-RAY DIFFRACTION
5ZR1	3.0	ELECTRON MICROSCOPY
5ZRF	2.3	X-RAY DIFFRACTION
5ZSA	2.5	X-RAY DIFFRACTION
5ZSB	2.7	X-RAY DIFFRACTION
5ZSC	2.2	X-RAY DIFFRACTION
5ZSD	2.603	X-RAY DIFFRACTION
5ZSE	2.201	X-RAY DIFFRACTION
5ZSL	2.3	X-RAY DIFFRACTION
5ZSM	2.5	X-RAY DIFFRACTION
5ZSN	2.4	X-RAY DIFFRACTION
5ZT2	1.66002164937	X-RAY DIFFRACTION
5ZTH	3.24	X-RAY DIFFRACTION
5ZTM	2.899	X-RAY DIFFRACTION
5ZU1	3.009	X-RAY DIFFRACTION
5ZUO	2.902	X-RAY DIFFRACTION
5ZUP	2.9	X-RAY DIFFRACTION
5ZUU	1.95	X-RAY DIFFRACTION
5ZUX	\N	SOLUTION NMR
5ZVA	2.3	X-RAY DIFFRACTION
5ZVB	2.0	X-RAY DIFFRACTION
5ZW4	1.7	X-RAY DIFFRACTION
5ZWM	3.4	ELECTRON MICROSCOPY
5ZWN	3.4	ELECTRON MICROSCOPY
5ZWO	3.9	ELECTRON MICROSCOPY
5ZX2	2.8	X-RAY DIFFRACTION
5ZYT	2.702	X-RAY DIFFRACTION
5ZYU	1.752	X-RAY DIFFRACTION
5ZYV	2.72	X-RAY DIFFRACTION
5ZZM	8.1	ELECTRON MICROSCOPY
6A1O	2.49	X-RAY DIFFRACTION
6A1Q	2.501	X-RAY DIFFRACTION
6A2H	2.3	X-RAY DIFFRACTION
6A2I	2.4	X-RAY DIFFRACTION
6A47	1.9	X-RAY DIFFRACTION
6A4B	2.7	X-RAY DIFFRACTION
6A4E	2.45	X-RAY DIFFRACTION
6A57	2.7	X-RAY DIFFRACTION
6A5L	5.6	ELECTRON MICROSCOPY
6A5N	2.4	X-RAY DIFFRACTION
6A5O	9.9	ELECTRON MICROSCOPY
6A5P	7.0	ELECTRON MICROSCOPY
6A5R	8.7	ELECTRON MICROSCOPY
6A5T	6.7	ELECTRON MICROSCOPY
6A5U	7.6	ELECTRON MICROSCOPY
6A6J	2.255	X-RAY DIFFRACTION
6A6L	1.78	X-RAY DIFFRACTION
6A7Y	\N	SOLUTION NMR
6A85	1.45	X-RAY DIFFRACTION
6A8R	1.6	X-RAY DIFFRACTION
6AAS	\N	SOLUTION NMR
6AAU	\N	SOLUTION NMR
6AAX	2.994	X-RAY DIFFRACTION
6AAY	2.79	X-RAY DIFFRACTION
6AC7	\N	SOLUTION NMR
6ADV	1.96	X-RAY DIFFRACTION
6AEB	3.004	X-RAY DIFFRACTION
6AEG	2.701	X-RAY DIFFRACTION
6AGB	3.48	ELECTRON MICROSCOPY
6AH0	5.7	ELECTRON MICROSCOPY
6AH3	3.48	ELECTRON MICROSCOPY
6AHD	3.8	ELECTRON MICROSCOPY
6AHR	3.92	ELECTRON MICROSCOPY
6AHU	3.66	ELECTRON MICROSCOPY
6AI6	2.7	X-RAY DIFFRACTION
6AJK	3.001	X-RAY DIFFRACTION
6AJO	2.269	X-RAY DIFFRACTION
6AK8	1.74	X-RAY DIFFRACTION
6AK9	1.91	X-RAY DIFFRACTION
6AKH	1.75	X-RAY DIFFRACTION
6AKO	2.396	X-RAY DIFFRACTION
6AKP	2.323	X-RAY DIFFRACTION
6ALF	4.1	ELECTRON MICROSCOPY
6ALG	3.7	ELECTRON MICROSCOPY
6ALH	4.4	ELECTRON MICROSCOPY
6ALS	\N	SOLUTION NMR
6ALT	\N	SOLUTION NMR
6ALU	\N	SOLUTION NMR
6AMA	3.09	X-RAY DIFFRACTION
6AMK	3.288	X-RAY DIFFRACTION
6AMO	2.497	X-RAY DIFFRACTION
6AN2	2.7	X-RAY DIFFRACTION
6AN8	2.596	X-RAY DIFFRACTION
6ANQ	2.586	X-RAY DIFFRACTION
6AQT	1.05	X-RAY DIFFRACTION
6AQV	1.3	X-RAY DIFFRACTION
6AQW	1.3	X-RAY DIFFRACTION
6AQX	1.55	X-RAY DIFFRACTION
6AR1	3.01	X-RAY DIFFRACTION
6AR3	3.41	X-RAY DIFFRACTION
6AR5	2.413	X-RAY DIFFRACTION
6AS7	2.95	X-RAY DIFFRACTION
6ASB	2.85	X-RAY DIFFRACTION
6ASD	1.85	X-RAY DIFFRACTION
6ASF	\N	SOLUTION NMR
6ASO	2.71	X-RAY DIFFRACTION
6AST	\N	SOLUTION NMR
6ASW	2.605	X-RAY DIFFRACTION
6ASX	3.8	ELECTRON MICROSCOPY
6AU4	2.35	X-RAY DIFFRACTION
6AVM	2.502	X-RAY DIFFRACTION
6AVT	2.603	X-RAY DIFFRACTION
6AWB	6.7	ELECTRON MICROSCOPY
6AWC	7.9	ELECTRON MICROSCOPY
6AWD	8.1	ELECTRON MICROSCOPY
6AZ1	2.7	ELECTRON MICROSCOPY
6AZ3	2.5	ELECTRON MICROSCOPY
6AZ4	2.98	X-RAY DIFFRACTION
6B0B	3.28006215294	X-RAY DIFFRACTION
6B0O	1.552	X-RAY DIFFRACTION
6B0P	2.077	X-RAY DIFFRACTION
6B0Q	2.794	X-RAY DIFFRACTION
6B0R	1.818	X-RAY DIFFRACTION
6B14	1.64	X-RAY DIFFRACTION
6B19	4.5	ELECTRON MICROSCOPY
6B1Q	1.9	X-RAY DIFFRACTION
6B1R	1.69	X-RAY DIFFRACTION
6B1S	2.0	X-RAY DIFFRACTION
6B3K	2.09	X-RAY DIFFRACTION
6B40	4.3	ELECTRON MICROSCOPY
6B44	2.9	ELECTRON MICROSCOPY
6B45	3.5	ELECTRON MICROSCOPY
6B46	3.1	ELECTRON MICROSCOPY
6B47	3.2	ELECTRON MICROSCOPY
6B48	3.6	ELECTRON MICROSCOPY
6B4V	3.4	X-RAY DIFFRACTION
6B6H	3.9	ELECTRON MICROSCOPY
6BBO	3.428	X-RAY DIFFRACTION
6BCE	1.75	X-RAY DIFFRACTION
6BCF	2.92	X-RAY DIFFRACTION
6BCG	2.9	X-RAY DIFFRACTION
6BCH	3.0	X-RAY DIFFRACTION
6BCI	2.28	X-RAY DIFFRACTION
6BCN	2.5	X-RAY DIFFRACTION
6BCT	2.73	X-RAY DIFFRACTION
6BD0	1.45	X-RAY DIFFRACTION
6BDA	1.88	X-RAY DIFFRACTION
6BDB	1.5	X-RAY DIFFRACTION
6BEK	1.7	X-RAY DIFFRACTION
6BEL	1.898	X-RAY DIFFRACTION
6BEM	1.88	X-RAY DIFFRACTION
6BFB	2.82	X-RAY DIFFRACTION
6BG9	9.0	ELECTRON MICROSCOPY
6BGB	1.65	X-RAY DIFFRACTION
6BHJ	2.81	X-RAY DIFFRACTION
6BHX	2.936	X-RAY DIFFRACTION
6BJG	2.29	X-RAY DIFFRACTION
6BJH	2.58	X-RAY DIFFRACTION
6BJS	5.5	ELECTRON MICROSCOPY
6BJV	2.198	X-RAY DIFFRACTION
6BJX	3.14	X-RAY DIFFRACTION
6BJY	3.46	X-RAY DIFFRACTION
6BK8	3.3	ELECTRON MICROSCOPY
6BKF	3.25	X-RAY DIFFRACTION
6BKG	2.402	X-RAY DIFFRACTION
6BLO	3.401	X-RAY DIFFRACTION
6BLP	3.203	X-RAY DIFFRACTION
6BLW	1.835	X-RAY DIFFRACTION
6BM2	3.403	X-RAY DIFFRACTION
6BM4	2.951	X-RAY DIFFRACTION
6BMD	3.0	X-RAY DIFFRACTION
6BNA	2.21	X-RAY DIFFRACTION
6BOH	3.4	X-RAY DIFFRACTION
6BOK	3.55	X-RAY DIFFRACTION
6BOQ	1.96	X-RAY DIFFRACTION
6BOR	1.84	X-RAY DIFFRACTION
6BOS	2.304	X-RAY DIFFRACTION
6BOT	2.3	X-RAY DIFFRACTION
6BOU	2.538	X-RAY DIFFRACTION
6BOV	1.975	X-RAY DIFFRACTION
6BOW	1.59	X-RAY DIFFRACTION
6BQF	3.35	X-RAY DIFFRACTION
6BQU	2.5	X-RAY DIFFRACTION
6BRR	2.97	X-RAY DIFFRACTION
6BRX	2.8	X-RAY DIFFRACTION
6BS1	3.15	X-RAY DIFFRACTION
6BSE	2.35	X-RAY DIFFRACTION
6BSF	2.4	X-RAY DIFFRACTION
6BSG	2.44	X-RAY DIFFRACTION
6BSH	2.649	X-RAY DIFFRACTION
6BSI	3.25	X-RAY DIFFRACTION
6BSJ	2.89	X-RAY DIFFRACTION
6BST	1.45	X-RAY DIFFRACTION
6BTE	2.2	X-RAY DIFFRACTION
6BTF	1.75	X-RAY DIFFRACTION
6BU8	3.5	ELECTRON MICROSCOPY
6BU9	6.8	ELECTRON MICROSCOPY
6BUW	3.5	X-RAY DIFFRACTION
6BUX	1.856	X-RAY DIFFRACTION
6BUZ	3.92	ELECTRON MICROSCOPY
6BWY	2.9	X-RAY DIFFRACTION
6BY1	3.94	X-RAY DIFFRACTION
6BY4	\N	SOLUTION NMR
6BY5	\N	SOLUTION NMR
6BY7	7.5	ELECTRON MICROSCOPY
6BYY	2.3	X-RAY DIFFRACTION
6BZ1	2.97	X-RAY DIFFRACTION
6BZ6	3.18	X-RAY DIFFRACTION
6BZ7	3.68	X-RAY DIFFRACTION
6BZ8	3.74	X-RAY DIFFRACTION
6BZO	3.38	ELECTRON MICROSCOPY
6C04	3.27	ELECTRON MICROSCOPY
6C0F	3.7	ELECTRON MICROSCOPY
6C0W	4.0	ELECTRON MICROSCOPY
6C1A	2.05	X-RAY DIFFRACTION
6C1T	1.84	X-RAY DIFFRACTION
6C1U	2.3	X-RAY DIFFRACTION
6C1V	2.3	X-RAY DIFFRACTION
6C1Y	2.3	X-RAY DIFFRACTION
6C27	3.601	X-RAY DIFFRACTION
6C2F	2.65	X-RAY DIFFRACTION
6C2S	2.85	X-RAY DIFFRACTION
6C31	3.0	X-RAY DIFFRACTION
6C4H	3.1	ELECTRON MICROSCOPY
6C4I	3.24	ELECTRON MICROSCOPY
6C5L	3.2	X-RAY DIFFRACTION
6C63	2.90002801531	X-RAY DIFFRACTION
6C64	3.00014879601	X-RAY DIFFRACTION
6C65	2.8000516274	X-RAY DIFFRACTION
6C66	3.66	ELECTRON MICROSCOPY
6C6K	2.54	X-RAY DIFFRACTION
6C6S	3.7	ELECTRON MICROSCOPY
6C6T	3.5	ELECTRON MICROSCOPY
6C6U	3.7	ELECTRON MICROSCOPY
6C8D	1.92	X-RAY DIFFRACTION
6C8E	1.8	X-RAY DIFFRACTION
6C8I	1.77	X-RAY DIFFRACTION
6C8J	1.5	X-RAY DIFFRACTION
6C8K	2.259	X-RAY DIFFRACTION
6C8L	2.25	X-RAY DIFFRACTION
6C8M	2.4	X-RAY DIFFRACTION
6C8N	1.9	X-RAY DIFFRACTION
6C8O	1.85	X-RAY DIFFRACTION
6CA0	5.75	ELECTRON MICROSCOPY
6CAB	2.5	X-RAY DIFFRACTION
6CAE	2.6	X-RAY DIFFRACTION
6CAO	3.45	X-RAY DIFFRACTION
6CAP	3.4	X-RAY DIFFRACTION
6CAQ	3.4	X-RAY DIFFRACTION
6CAR	3.4	X-RAY DIFFRACTION
6CAS	3.5	X-RAY DIFFRACTION
6CB1	4.6	ELECTRON MICROSCOPY
6CB3	1.891	X-RAY DIFFRACTION
6CBD	2.203	X-RAY DIFFRACTION
6CC1	2.54	X-RAY DIFFRACTION
6CC3	2.698	X-RAY DIFFRACTION
6CC8	1.95	X-RAY DIFFRACTION
6CCE	3.05	X-RAY DIFFRACTION
6CCG	1.9	X-RAY DIFFRACTION
6CCV	3.05	X-RAY DIFFRACTION
6CCW	\N	SOLUTION NMR
6CEU	2.005	X-RAY DIFFRACTION
6CEV	2.005	X-RAY DIFFRACTION
6CF2	3.0	X-RAY DIFFRACTION
6CFI	3.36241919841	X-RAY DIFFRACTION
6CFJ	2.8	X-RAY DIFFRACTION
6CFK	2.7	X-RAY DIFFRACTION
6CFL	2.6	X-RAY DIFFRACTION
6CG0	3.17	ELECTRON MICROSCOPY
6CG8	2.299	X-RAY DIFFRACTION
6CHR	3.7	X-RAY DIFFRACTION
6CHV	2.9	X-RAY DIFFRACTION
6CIH	3.676	X-RAY DIFFRACTION
6CIJ	3.9	ELECTRON MICROSCOPY
6CIK	3.15	X-RAY DIFFRACTION
6CIL	4.15	X-RAY DIFFRACTION
6CIM	3.6	X-RAY DIFFRACTION
6CK4	3.097	X-RAY DIFFRACTION
6CK5	2.49	X-RAY DIFFRACTION
6CLY	2.186	X-RAY DIFFRACTION
6CMN	1.796	X-RAY DIFFRACTION
6CNB	4.1	ELECTRON MICROSCOPY
6CNC	4.1	ELECTRON MICROSCOPY
6CND	4.8	ELECTRON MICROSCOPY
6CNF	4.5	ELECTRON MICROSCOPY
6CNP	2.1	X-RAY DIFFRACTION
6CNQ	2.151	X-RAY DIFFRACTION
6CPQ	1.93	X-RAY DIFFRACTION
6CQ2	3.004	X-RAY DIFFRACTION
6CQ3	1.3	X-RAY DIFFRACTION
6CQI	2.42	X-RAY DIFFRACTION
6CR3	1.95	X-RAY DIFFRACTION
6CR4	1.8	X-RAY DIFFRACTION
6CR5	1.982	X-RAY DIFFRACTION
6CR6	2.097	X-RAY DIFFRACTION
6CR7	2.29	X-RAY DIFFRACTION
6CR8	2.05	X-RAY DIFFRACTION
6CR9	1.96	X-RAY DIFFRACTION
6CRB	2.151	X-RAY DIFFRACTION
6CRC	2.3	X-RAY DIFFRACTION
6CRH	2.327	X-RAY DIFFRACTION
6CRM	2.19286241172	X-RAY DIFFRACTION
6CRO	3.0	X-RAY DIFFRACTION
6CST	2.0	X-RAY DIFFRACTION
6CT9	2.26	X-RAY DIFFRACTION
6CTA	2.779	X-RAY DIFFRACTION
6CTI	2.001	X-RAY DIFFRACTION
6CTJ	2.1	X-RAY DIFFRACTION
6CTK	2.153	X-RAY DIFFRACTION
6CTL	2.0	X-RAY DIFFRACTION
6CTM	2.101	X-RAY DIFFRACTION
6CTN	1.92	X-RAY DIFFRACTION
6CTO	2.04	X-RAY DIFFRACTION
6CTP	2.2	X-RAY DIFFRACTION
6CTQ	1.87	X-RAY DIFFRACTION
6CTR	1.85	X-RAY DIFFRACTION
6CTT	2.0	X-RAY DIFFRACTION
6CTU	1.9	X-RAY DIFFRACTION
6CTV	2.02	X-RAY DIFFRACTION
6CTW	1.981	X-RAY DIFFRACTION
6CTX	2.02	X-RAY DIFFRACTION
6CU1	3.0	X-RAY DIFFRACTION
6CU9	2.04	X-RAY DIFFRACTION
6CUA	2.17	X-RAY DIFFRACTION
6CUB	2.05	X-RAY DIFFRACTION
6CUU	2.994	X-RAY DIFFRACTION
6CVO	2.4	X-RAY DIFFRACTION
6CVP	1.999	X-RAY DIFFRACTION
6CVQ	1.65	X-RAY DIFFRACTION
6CVR	1.88	X-RAY DIFFRACTION
6CVS	2.11	X-RAY DIFFRACTION
6CVT	2.941	X-RAY DIFFRACTION
6CXZ	1.5	X-RAY DIFFRACTION
6CY0	2.398	X-RAY DIFFRACTION
6CY2	1.4	X-RAY DIFFRACTION
6CY4	1.851	X-RAY DIFFRACTION
6CYT	3.5	X-RAY DIFFRACTION
